,Phrase Quality,Phrase,Year
31250,0.8015770211,consumer grade,2013
31251,0.8015358654,api usage,2013
31252,0.8015127655,partir,2013
31253,0.8015023262,truthful,2013
31254,0.8014971799,singularity,2013
31255,0.8014460039,stress response,2013
31256,0.801342184,hydrodynamic,2013
31257,0.8012641714,liveness,2013
31258,0.8012420131,nfo,2013
31259,0.8012315835,biomarker,2013
31260,0.8012031441,compositional,2013
31261,0.8010961099,sequent,2013
31262,0.8010957218,linkage,2013
31263,0.80104327,cooperative spectrum sensing scheme,2013
31264,0.800906826,red,2013
31265,0.8008111409,mycobacterium,2013
31266,0.8007883258,secure two party computation,2013
31267,0.8007634003,faculty,2013
31268,0.8007330299,bipartite networks,2013
31269,0.8006945908,lem,2013
31270,0.8006933604,globe,2013
31271,0.8006727198,epistemic,2013
31272,0.8006125428,tunable,2013
31273,0.8005461597,kinases,2013
31274,0.8005419325,modus,2013
31275,0.8005372469,interleaved,2013
31276,0.8004460964,nosql,2013
31277,0.8004251908,impossibility,2013
31278,0.8003301754,ganglia,2013
31279,0.8002712316,brainstem,2013
31280,0.8001599946,multi instance multi,2013
31281,0.8000009915,irrigation,2013
31282,0.799993885,19th century,2013
31283,0.7996004786,life logging,2013
31284,0.7994700587,user generated contents,2013
31285,0.7994103157,primary production,2013
31286,0.7994096058,common randomness,2013
31287,0.799408831,instructional strategies,2013
31288,0.7993774125,multi radio wireless mesh,2013
31289,0.7991644135,high aspect ratio,2013
31290,0.7990779258,software engineering courses,2013
31291,0.7989720346,social cognition,2013
31292,0.7989409532,cloud data center,2013
31293,0.7986645946,dependency trees,2013
31294,0.798576697,malware propagation,2013
31295,0.7984892151,consumer preferences,2013
31296,0.7984285103,voice source,2013
31297,0.7984259106,graph analytics,2013
31298,0.7982107512,class imbalanced,2013
31299,0.7979356261,reachability queries,2013
31300,0.797886429,fully homomorphic,2013
31301,0.7978239092,mobile application development,2013
31302,0.7975686899,absolute percentage error,2013
31303,0.7973786308,structure from motion sfm,2013
31304,0.7973045005,curve cryptography ecc,2013
31305,0.7970553831,social machines,2013
31306,0.7970318198,finite mixture model,2013
31307,0.7969315285,concept extraction,2013
31308,0.7967086998,genetic algorithm nsga ii,2013
31309,0.7965593284,liquid level,2013
31310,0.7965186106,linear convergence,2013
31311,0.7965025403,channel impulse responses,2013
31312,0.7963103688,medication errors,2013
31313,0.7962889374,fast paced,2013
31314,0.7955279092,traffic scenes,2013
31315,0.795222976,price forecasting,2013
31316,0.7951922919,cpc program library queens university belfast,2013
31317,0.7948680175,defective items,2013
31318,0.7947090722,track before detect,2013
31319,0.7944618213,neural fields,2013
31320,0.7941089879,downlink cellular,2013
31321,0.7939659258,social networking service,2013
31322,0.7938702789,homotopy analysis,2013
31323,0.7936554161,post disaster,2013
31324,0.7936254452,essentially non oscillatory,2013
31325,0.7936127108,control lyapunov function,2013
31326,0.7934406572,authentic learning,2013
31327,0.7933515478,error correction code,2013
31328,0.7932633287,energy efficient routing protocol,2013
31329,0.7931654372,driving assistance,2013
31330,0.7927569885,rf energy harvesting,2013
31331,0.7925627098,feature correspondences,2013
31332,0.7920769822,historical document,2013
31333,0.7918636464,encryption keys,2013
31334,0.791817098,urban search and rescue,2013
31335,0.7916168894,mapreduce paradigm,2013
31336,0.7914045609,sharp features,2013
31337,0.7905231812,programming assignments,2013
31338,0.7904424822,spatial orientation,2013
31339,0.7903271652,news article,2013
31340,0.7898955539,graph regularized,2013
31341,0.7898562593,state drives ssds,2013
31342,0.7896064983,behavioral responses,2013
31343,0.7894587554,membrane protein,2013
31344,0.7894090449,store carry forward,2013
31345,0.788935067,tissue engineering,2013
31346,0.7885625135,frequency dividers,2013
31347,0.7884837277,tree cover,2013
31348,0.7876910029,electronic records,2013
31349,0.7874520589,sparsity aware,2013
31350,0.7874329426,software suite,2013
31351,0.787408976,graph gg,2013
31352,0.7869888513,skin temperature,2013
31353,0.7865768739,professional communication,2013
31354,0.7863560278,road side units,2013
31355,0.7859796236,neural mass,2013
31356,0.7857281489,elderly population,2013
31357,0.78564076,seed set,2013
31358,0.7855634734,risk perception,2013
31359,0.7855623532,syntactic patterns,2013
31360,0.7854693794,m2m devices,2013
31361,0.7852182287,finite horizon optimal control,2013
31362,0.7844706345,finite difference methods,2013
31363,0.7841198194,lambda terms,2013
31364,0.7836499802,differential inclusion,2013
31365,0.7836000904,conjugate gradient algorithm,2013
31366,0.7830631145,cell segmentation,2013
31367,0.78286061,red edge,2013
31368,0.7828337719,assurance cases,2013
31369,0.7828175053,anchor node,2013
31370,0.78217289,adaptive video streaming,2013
31371,0.7821194053,distributed model predictive control,2013
31372,0.7817888996,backhaul links,2013
31373,0.7816289738,spectral norm,2013
31374,0.7816195374,energy waste,2013
31375,0.7810549213,binary hypothesis testing,2013
31376,0.7808219454,gnss signals,2013
31377,0.7802071315,smartphones tablets,2013
31378,0.7801034044,content delivery network,2013
31379,0.779638372,energy trading,2013
31380,0.7795277309,assisted language learning,2013
31381,0.7794852922,consumer health,2013
31382,0.7788787463,user comments,2013
31383,0.7786231605,stream reasoning,2013
31384,0.7785690661,secondary transmitters,2013
31385,0.7783809283,underlaying cellular,2013
31386,0.7782084897,order optimality conditions,2013
31387,0.7777871755,stopping rule,2013
31388,0.7777546659,repair bandwidth,2013
31389,0.7771807632,globally exponentially,2013
31390,0.7771114305,linear canonical,2013
31391,0.7768270171,assurance case,2013
31392,0.776322648,partitioned global address,2013
31393,0.7761392399,surgical training,2013
31394,0.7758795832,coordinated scheduling,2013
31395,0.7755870448,identity authentication,2013
31396,0.7755730661,cache capacity,2013
31397,0.7754855642,fall risk,2013
31398,0.7753687488,reachable set,2013
31399,0.7752685815,technical feasibility,2013
31400,0.7752216057,aspect ratios,2013
31401,0.7750613501,mobility robustness,2013
31402,0.775042683,mainstream media,2013
31403,0.7749835002,discrete valued,2013
31404,0.7745842154,newly emerging,2013
31405,0.7742518815,news recommendation,2013
31406,0.7742125816,rgb d sensor,2013
31407,0.7734408923,symmetry detection,2013
31408,0.7731581168,signalling overhead,2013
31409,0.7728502563,entangled state,2013
31410,0.7726125827,peer feedback,2013
31411,0.7725681001,medical equipment,2013
31412,0.7718277317,attitude tracking,2013
31413,0.7711480937,homomorphic encryption scheme,2013
31414,0.7709382335,exact penalty,2013
31415,0.7707845944,landmark localization,2013
31416,0.7707693208,inverse covariance matrix,2013
31417,0.7706701673,common criteria,2013
31418,0.7706333062,trojan detection,2013
31419,0.7704697391,single sample,2013
31420,0.7703930037,dc current,2013
31421,0.770357995,eco feedback,2013
31422,0.7701890402,leader following consensus,2013
31423,0.7700956182,big data analysis,2013
31424,0.7700156638,heterogeneous computing systems,2013
31425,0.7699969066,complex network theory,2013
31426,0.769882014,grid voltage,2013
31427,0.7698717676,smart device,2013
31428,0.7696362848,social roles,2013
31429,0.7695454699,pico cell,2013
31430,0.7688821694,contact angle,2013
31431,0.7685279118,smart card based,2013
31432,0.7677215291,disease gene,2013
31433,0.7670872502,social force,2013
31434,0.7670699039,dg units,2013
31435,0.7668375211,perspective taking,2013
31436,0.7661153092,million tweets,2013
31437,0.7660598149,end effectors,2013
31438,0.7659791154,transition rates,2013
31439,0.7659649294,patients undergoing,2013
31440,0.7654984041,software model checking,2013
31441,0.7654851488,ndvi time series,2013
31442,0.7646151933,kkt conditions,2013
31443,0.7644853801,kinect sensors,2013
31444,0.76432296,systematic mapping study,2013
31445,0.7640723044,cloud migration,2013
31446,0.7640635526,finite time stabilization,2013
31447,0.7639604535,thermal stress,2013
31448,0.7638349641,temporal relation,2013
31449,0.7638320014,variability aware,2013
31450,0.7629124745,data aggregation scheme,2013
31451,0.7628081894,background calibration,2013
31452,0.7627743154,vantage points,2013
31453,0.7624303592,parallel benchmarks,2013
31454,0.7624187857,fiber wireless,2013
31455,0.7623534043,copyright springer verlag berlin heidelberg,2013
31456,0.7620958551,resource partitioning,2013
31457,0.7619635209,chronic obstructive,2013
31458,0.7617649739,motion blurred,2013
31459,0.7613988578,information flow security,2013
31460,0.7610729067,lte advanced networks,2013
31461,0.7607265109,mobile malware,2013
31462,0.7606885821,microfluidic devices,2013
31463,0.7606422316,electrical load,2013
31464,0.760004253,influential nodes,2013
31465,0.7599943264,fuzzy differential equations,2013
31466,0.7598666699,load prediction,2013
31467,0.7598599981,entity matching,2013
31468,0.7596060319,disease surveillance,2013
31469,0.7595836656,screen content,2013
31470,0.7595469035,miso interference,2013
31471,0.7594600448,actuator fault,2013
31472,0.7593369095,key agreement scheme,2013
31473,0.7590689029,emotional response,2013
31474,0.7588972466,intermediate frequency,2013
31475,0.7587779635,solution sets,2013
31476,0.7586972842,software engineer,2013
31477,0.7582587637,open end,2013
31478,0.7582581832,non intrusive load monitoring,2013
31479,0.7579884956,preview control,2013
31480,0.7574615479,link selection,2013
31481,0.7574322052,requirements prioritization,2013
31482,0.7571552454,multi touch gestures,2013
31483,0.7568204525,process mining techniques,2013
31484,0.7566933801,graph processing,2013
31485,0.7566223069,transmit covariance,2013
31486,0.7562740576,two tier femtocell networks,2013
31487,0.7562698167,compressive sensing based,2013
31488,0.7562280174,collision risk,2013
31489,0.7558022433,indoor spaces,2013
31490,0.7549861044,test compaction,2013
31491,0.7548575294,service teachers,2013
31492,0.7548463772,extreme value theory,2013
31493,0.7539959364,nonlinear programming problem,2013
31494,0.7539922914,velocity profiles,2013
31495,0.7538996436,concurrent transmission,2013
31496,0.7535336717,human attention,2013
31497,0.7534560991,conditionally independent,2013
31498,0.7533495945,single hidden layer feedforward,2013
31499,0.7532338415,safety standards,2013
31500,0.7529565793,mtc devices,2013
31501,0.7528067344,computational experiment,2013
31502,0.7527279083,saliency based,2013
31503,0.7525983862,programming abstractions,2013
31504,0.7524370897,mimo cognitive radio,2013
31505,0.7520838481,probabilistic xml,2013
31506,0.7514705954,hazard analysis,2013
31507,0.7511912398,hardware virtualization,2013
31508,0.7502051175,fuel efficiency,2013
31509,0.7500032921,multi sensor fusion,2013
31510,0.7499138895,technical indicators,2013
31511,0.7496960601,network inference,2013
31512,0.7496028233,closed form formula,2013
31513,0.7495936903,sound event,2013
31514,0.7489797574,collocation methods,2013
31515,0.7488312357,optimal transport,2013
31516,0.7486417504,mean absolute percentage error,2013
31517,0.7481306664,component failures,2013
31518,0.7475312893,range extension,2013
31519,0.746961293,micro robot,2013
31520,0.7469597607,loss reduction,2013
31521,0.74693572,tangible objects,2013
31522,0.7469168878,interference regime,2013
31523,0.7467971674,lighting condition,2013
31524,0.7464487897,search advertising,2013
31525,0.7464073252,similarity graph,2013
31526,0.7457705968,formal reasoning,2013
31527,0.7455846817,true random number,2013
31528,0.745495771,mobile healthcare,2013
31529,0.7453580745,sparse representation based classification src,2013
31530,0.7452454515,dual arm robot,2013
31531,0.745221683,industrial plants,2013
31532,0.7449044262,point fft,2013
31533,0.7446035853,fmri responses,2013
31534,0.7442103636,early design stages,2013
31535,0.7440303837,cloud storage service,2013
31536,0.7434330515,electricity usage,2013
31537,0.7432855974,energy harvested,2013
31538,0.742973334,hierarchical phrase,2013
31539,0.7427841101,industrial partners,2013
31540,0.7427483861,long term monitoring,2013
31541,0.7426518432,non volatile memories,2013
31542,0.7425820284,pipeline parallelism,2013
31543,0.7425777849,social network service,2013
31544,0.7419849662,outcomes of dagstuhl seminar,2013
31545,0.7419732017,bi objective optimization,2013
31546,0.7417490095,temporal alignment,2013
31547,0.7416677047,metal layers,2013
31548,0.7407664046,feature transform sift,2013
31549,0.7406773861,line balancing problem,2013
31550,0.7401343123,online retailers,2013
31551,0.7400486061,quasi newton method,2013
31552,0.7399622654,xeon phi coprocessor,2013
31553,0.7399096922,heating ventilation and air conditioning hvac,2013
31554,0.7396338358,causal relationship,2013
31555,0.7395676427,human presence,2013
31556,0.7394824909,kinect based,2013
31557,0.7394428427,flight tests,2013
31558,0.7392291435,highly similar,2013
31559,0.7391940258,disease management,2013
31560,0.7389001945,deep architecture,2013
31561,0.7387989895,air conditioning hvac,2013
31562,0.738782416,mapreduce job,2013
31563,0.7387618496,flight test,2013
31564,0.7387567051,alternating direction method of multipliers admm,2013
31565,0.7386950297,pixel intensity,2013
31566,0.7386270707,to grid v2g,2013
31567,0.7383909905,average error rate,2013
31568,0.737920609,rgb d sensors,2013
31569,0.7376155808,acceptance ratio,2013
31570,0.7374099941,viewing direction,2013
31571,0.7373902963,twitter data,2013
31572,0.7371276004,spatial abilities,2013
31573,0.736848769,google search,2013
31574,0.7368113159,direct comparison,2013
31575,0.7367291309,multi branch,2013
31576,0.7365164068,fault tolerance mechanisms,2013
31577,0.7361252989,finite element modeling,2013
31578,0.7360413268,physical activities,2013
31579,0.7360209729,high entropy,2013
31580,0.7360197087,grounded theory approach,2013
31581,0.7359188024,newly added,2013
31582,0.7356893127,armed bandit problem,2013
31583,0.7356795871,duplex relaying,2013
31584,0.7355312841,consumed power,2013
31585,0.7353374924,invariant feature transform sift,2013
31586,0.7353358447,bias field,2013
31587,0.7352280802,multi version,2013
31588,0.7349392487,harmonic current,2013
31589,0.7346325821,human bodies,2013
31590,0.7344705031,crowdsourcing platform,2013
31591,0.7344478228,guessing attack,2013
31592,0.7343103403,throughput optimality,2013
31593,0.7341225372,parietal regions,2013
31594,0.7337090009,students engagement,2013
31595,0.7336996567,automated driving,2013
31596,0.7332374018,forward search,2013
31597,0.7331912828,downlink interference,2013
31598,0.7331052071,output regulation problem,2013
31599,0.7329872778,gnu general public,2013
31600,0.7321103973,tabular data,2013
31601,0.7320208121,commodity flow,2013
31602,0.7317601308,piece wise linear,2013
31603,0.731525306,measurement unit imu,2013
31604,0.7312408128,structural brain,2013
31605,0.7311550742,fully actuated,2013
31606,0.7310075475,dominant hand,2013
31607,0.7310061722,resource allocation mechanism,2013
31608,0.7306741383,city scale,2013
31609,0.7302922338,sensor activation,2013
31610,0.7299325646,cepstral features,2013
31611,0.729571571,knowledge graph,2013
31612,0.7295080467,symmetry properties,2013
31613,0.7294623185,concurrent data structures,2013
31614,0.729363665,spatiotemporal patterns,2013
31615,0.7292402634,inference attacks,2013
31616,0.7291231217,iot devices,2013
31617,0.7290690782,cost aggregation,2013
31618,0.728619511,national university,2013
31619,0.7282195195,urban spaces,2013
31620,0.7280498622,minimum bandwidth,2013
31621,0.7276592409,rf signals,2013
31622,0.7273141298,levy process,2013
31623,0.7270012383,quantum correlations,2013
31624,0.7267475644,heat maps,2013
31625,0.7263312232,mid level features,2013
31626,0.7262845948,cell deployments,2013
31627,0.7261923675,bag of features bof,2013
31628,0.7261550767,feedback laws,2013
31629,0.7261099891,rn rn,2013
31630,0.7256473068,power distribution systems,2013
31631,0.7256365051,mesh size,2013
31632,0.7255914609,order tensors,2013
31633,0.7251560028,relaxation sdr,2013
31634,0.7248840579,history matching,2013
31635,0.7244753669,flat surface,2013
31636,0.7236020778,brain magnetic resonance,2013
31637,0.723482325,tor network,2013
31638,0.723035377,spectral range,2013
31639,0.7225536363,grained access control,2013
31640,0.7220468584,smartphone sensors,2013
31641,0.7219245743,content popularity,2013
31642,0.7218082621,personal web,2013
31643,0.7216896037,water body,2013
31644,0.7213962086,open online courses,2013
31645,0.7213715977,bleu points,2013
31646,0.7212943784,device free,2013
